,c1,c2,c3,c4,c5
0,-1.2209354650657933,0.1673835401989678,0.5713771463389888,0.22231703269773304,0.0764591459947013
1,-4.472895028914076,0.5444260504309235,2.162147323217052,0.1468273945363756,0.2697081127362278
2,-6.38111350078834,0.8473615235978174,3.553247870614563,-0.9358347016595394,0.42452645083187146
3,-1.6537020103417304,0.9326059148298238,2.335643994595698,-1.9614721709793526,0.34733347296078315
4,10.53530166763557,0.8238528624708756,-1.8567762801728296,-1.1081856833412402,-0.02775903162503995
5,25.159519589009122,0.38534619875887866,-6.424753495172384,0.9922648734678743,-0.575994550485841
6,33.640204772853586,-0.7799057726560424,-8.380190456106732,2.1235557155774987,-1.084114255167044
7,26.750396832093696,-2.6304735624864763,-7.012531674879395,2.086623786934541,-1.2579164242942231
8,0.2181590355303369,-4.606093932455066,-3.708026683334988,2.2229647590100483,-0.9376698890665951
9,-39.95692459330217,-5.514335300395015,0.33067572399876066,2.467558697610406,-0.2016377321933318
10,-79.6670438641621,-4.353124578474446,5.345208992472721,1.2964183672662226,0.7621921190466202
11,-99.32235759935837,-0.8783252281377175,11.370622842417776,-1.4603118520050327,1.6630307241389723
12,-81.2204837145077,4.067785785246925,15.791642094592454,-3.8671327582542965,2.194356959491522
13,-20.88521287810205,8.782901101521846,14.825090213046964,-4.629686822162243,2.034858652355703
14,66.56273243394565,11.338809649141885,7.072762541558333,-4.465863397124054,1.066043574001159
15,151.2298103162811,10.412897007003789,-4.662105682613202,-3.931302871975573,-0.5466485571576243
16,198.27288469673044,5.898482261392165,-15.44554195550186,-1.9541964045482325,-1.983927876104498
17,179.8062455576043,-1.1232709838488415,-21.39926903140139,1.7973893550302928,-2.4180474910576244
18,90.07913885912174,-8.604248211356794,-21.40282487419068,5.216348497363818,-1.7522210385037846
19,-48.597558029529324,-14.165066541902597,-15.609725283270718,6.506371371947201,-0.5284770909690284
20,-193.36241482571302,-15.869801297593872,-4.310155573291273,6.300326160147444,0.6813391507294813
21,-293.8781037257607,-12.9057035273741,10.527358314632187,5.703058656672841,1.364511656578936
22,-308.60507836626493,-5.669787556778749,23.784672189802773,3.7823863388724814,1.0182308986373563
23,-221.35345557154872,4.127423936616488,29.23325379685489,-0.25793060256597344,-0.41315155911515555
24,-49.274982878325766,13.544458484045178,24.146459048105505,-4.824166248527801,-2.2669188412849666
25,159.53382284785332,19.345182128347997,11.035799195154937,-7.468787865896824,-3.202252366567264
26,338.84211187311087,19.42832356793316,-4.673804204251389,-8.053248533235285,-2.110573498490023
27,425.03089681128347,13.503011063296608,-18.039679762260178,-7.699168979656393,0.9120831740693373
28,380.47408773686305,3.068107261075965,-25.826795999838744,-6.224109380891102,4.79643421648143
29,209.59332395271255,-8.724130610817019,-26.16050110018808,-2.639616938371597,7.955342375774341
30,-40.09595881543116,-18.25550471210306,-18.29656291273176,2.2887309822410846,8.545672543022809
31,-289.94472632441125,-22.55128314059006,-4.002216400652482,6.34390399324056,5.194025932112736
32,-457.75708570972705,-20.247636433797446,11.165331677726678,8.713923528891955,-1.578232687811816
33,-483.7112460662979,-12.068876956699393,20.32814919409606,10.25505401262853,-9.291855053424896
34,-355.99473326006387,-0.7234102342883765,19.889227236396138,10.836479076474458,-14.803856352201091
35,-113.80350770475792,10.265080709052462,11.821831648884219,8.601964330789544,-15.659939115977014
36,163.04085748917694,17.84923100541715,1.4258165028273386,3.0536349529917723,-10.79118705731424
37,382.393853792228,19.924259251645644,-6.5302133844423,-3.646116477307478,-1.0313445255140883
38,469.900653078616,16.28340938627043,-9.954983543677402,-9.601286091970657,10.43958968232282
39,396.5901638445524,8.869964682354532,-7.924180109199652,-14.779837208985366,19.310909426943766
40,193.03509732785554,0.7162196682793665,-0.2384479265629258,-18.290943707890136,22.132579046392514
41,-60.67223652656306,-5.50920772962367,10.799746763530324,-17.41968697977439,17.71830308147851
42,-264.5763553487029,-8.266765385329462,18.872953598469593,-10.907139399789177,7.274955038527924
43,-342.1328944987796,-7.64698237813368,17.05743198296029,-0.847813761892766,-5.988946077412831
44,-272.6733025282222,-5.39129272893458,2.7941274856260803,10.012702514956228,-17.817947028887616
45,-98.29157222641922,-4.021425594963212,-19.12128897982538,20.152919377651134,-24.440927791022762
46,96.19975475641141,-5.37282685876206,-39.08708086225518,27.802281244064716,-23.456516008825712
47,217.5194049232822,-9.262596705091413,-47.719525958008894,29.298430181537984,-14.855720848327875
48,200.95877150900225,-13.041306458799319,-39.52963193922047,22.039004691255307,-1.3659634867541337
49,43.337953194083134,-13.276402462091283,-13.920483225404928,7.608224124790143,12.237340502047294
50,-189.72445998935953,-7.639562641124249,24.30461528955937,-9.595343518292223,21.29282218947556
51,-382.4361708296806,4.005507315841047,64.10189891553884,-25.857736595515387,22.974016685080212
52,-417.1274716615662,19.418143370912762,89.873649960638,-38.03407192159828,17.127958287105958
53,-231.25954948067863,33.83581360846414,87.33511705628277,-42.03504005821369,6.220163114588976
54,144.7255365848245,41.300331266109275,51.57857638414801,-34.63465468288292,-5.666306414763276
55,586.5121258395495,36.81450515839996,-8.936472345924011,-16.785094355194207,-14.226310016317424
56,912.8120574641734,18.654218897491397,-75.2978303035008,6.456101091446114,-16.521735569715016
57,953.4314840298708,-10.415237863836985,-125.27970448035596,29.26905164423715,-12.172009324795221
58,621.9599972911617,-42.99866642227744,-140.32193556916118,46.71525859541794,-3.533369666012909
59,-39.444713716888316,-68.69100403421317,-110.90755000994322,53.891037749718414,5.460702823686436
60,-846.8437217028406,-77.3086200372862,-40.51575486494856,46.98296017670463,10.785940025220746
61,-1518.8087851356504,-62.58638494387853,52.823487700291025,26.862177507320286,9.66416356598508
62,-1773.5042940124536,-25.000300387747277,139.37028294863316,-0.26833500739477656,1.8464191840028574
63,-1437.6383639604041,27.07305492204799,187.1248841398029,-27.20497358859389,-9.410151539848739
64,-529.7275596522434,78.67720336862165,175.09948663068187,-48.5456923186979,-18.441434152929695
65,713.8370243886595,112.58003245746369,103.40479118467334,-59.67383564910297,-19.72320274569909
66,1898.0864039102996,115.2916186906736,-6.414387576262468,-56.614510811012074,-10.443132261183925
67,2597.489546253749,82.20371419278987,-119.46983054151491,-39.35899105361499,7.884763292391653
68,2501.606378151303,19.990140952037187,-198.64699958328612,-13.027308425813056,29.01981279269988
69,1544.9694022310225,-54.712160924536974,-215.51313169208976,15.341016720154851,43.847109055545175
70,-39.173371209431764,-119.25966064122927,-160.3197589299131,40.21098132034625,44.279199341967264
71,-1772.6007239432736,-152.03151171677135,-48.628389519701486,57.26303786611378,26.82530086013199
72,-3077.2470635548148,-140.01204497576785,81.4253147779093,62.502043333659564,-5.406962938081247
73,-3465.5199940265557,-84.33811531259593,182.6410969026497,54.23905529533095,-42.996543518795285
74,-2724.8570936621118,-0.20286201137003,217.78218792921533,35.33313538347381,-72.66480253556723
75,-1023.0551219612049,87.23255485225226,174.6644445605341,10.559691437569592,-81.90718877358236
76,1119.3312505314068,150.47013472869148,70.45985255550173,-16.72862852013282,-63.582673830473475
77,2992.7666704752887,168.51625292943748,-55.51248895308155,-43.51282959961447,-19.476450203922447
78,3939.558032405614,134.7257919143391,-155.87797208582867,-64.46487330939114,38.66110049746578
79,3591.0707775694977,59.79895168267578,-191.53051473926038,-73.86586737362389,92.22533131969759
80,2019.1125369675044,-31.55936443845295,-146.71673357003243,-69.50466927236796,121.74974361802153
81,-261.77609017292565,-109.3823214917653,-38.101350037484046,-52.18231810298746,113.66531648542681
82,-2460.6406176529476,-148.73071816176252,88.79632300184167,-22.8552037063901,65.86017110618923
83,-3790.7719993720934,-138.5808019741039,176.80764032975804,16.934508168396814,-9.630316789306393
84,-3763.7996118982614,-85.65036131718495,182.36261089075919,60.99711527340735,-89.63887658922887
85,-2384.6260293504492,-11.840616418018449,95.91487875020253,98.55716880817225,-147.04481594116436
86,-167.8349307725165,54.555028666155174,-51.98330232434344,118.60806841267991,-160.02959317516618
87,2041.0355082591466,89.68113595255592,-201.51453113333548,113.75894383403184,-120.2067287221744
88,3378.3394681118525,83.63911651673149,-284.78791415313606,80.42831983283672,-37.360481781431716
89,3299.692466946082,44.32181877438964,-251.7687791774378,20.130263670436076,62.74844573224097
90,1815.7222390950324,-5.867663284675932,-93.5160932030801,-56.92835940776693,146.40818334434684
91,-475.18875396711917,-39.628049689149265,146.10140887376676,-131.4176057172126,183.75353768716164
92,-2596.595627978659,-37.04493116886324,379.4262518397903,-181.4742336431131,159.83344491803288
93,-3577.6298047035525,4.581073189063799,505.03409849429687,-190.44131005207961,81.1606295198868
94,-2866.626671589995,67.45623231387452,449.47155047169616,-150.31923379647867,-25.892088562007352
95,-603.9350723326729,118.78300534645601,202.19689825777652,-64.00865198240224,-123.87493988543683
96,2365.905954139772,123.9715615859965,-171.91939809887762,51.80859468372083,-177.61921888735847
97,4772.31961359135,63.08534558636386,-549.2982155409236,167.59022490996279,-167.29446209474548
98,5405.958620308723,-56.966686138380254,-786.6354381504966,249.58550487113217,-96.50359518617998
99,3644.885408319349,-199.65287288441831,-771.8057504355155,271.61633727276046,8.203980076509335
